,info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees
1456,"{'a': '1917340251', 'p': '16710.75000000', 'q': '0.00145000', 'f': '2237936395', 'l': '2237936395', 'T': '1669261702257', 'm': True, 'M': True}",1669261702257,2022-11-24T03:48:22.257Z,BTC/USDT,1917340251,,,sell,taker,16710.75,0.00145,24.2305875,,[]
1457,"{'a': '1917340252', 'p': '16710.53000000', 'q': '0.00957000', 'f': '2237936396', 'l': '2237936396', 'T': '1669261702257', 'm': True, 'M': True}",1669261702257,2022-11-24T03:48:22.257Z,BTC/USDT,1917340252,,,sell,taker,16710.53,0.00957,159.9197721,,[]
1458,"{'a': '1917340253', 'p': '16710.52000000', 'q': '0.05563000', 'f': '2237936397', 'l': '2237936397', 'T': '1669261702257', 'm': True, 'M': True}",1669261702257,2022-11-24T03:48:22.257Z,BTC/USDT,1917340253,,,sell,taker,16710.52,0.05563,929.6062276,,[]
1459,"{'a': '1917340254', 'p': '16710.51000000', 'q': '0.00584000', 'f': '2237936398', 'l': '2237936398', 'T': '1669261702257', 'm': True, 'M': True}",1669261702257,2022-11-24T03:48:22.257Z,BTC/USDT,1917340254,,,sell,taker,16710.51,0.00584,97.5893784,,[]
1460,"{'a': '1917340255', 'p': '16710.51000000', 'q': '0.00035000', 'f': '2237936399', 'l': '2237936399', 'T': '1669261702259', 'm': True, 'M': True}",1669261702259,2022-11-24T03:48:22.259Z,BTC/USDT,1917340255,,,sell,taker,16710.51,0.00035,5.8486785,,[]
1461,"{'a': '1917340256', 'p': '16710.50000000', 'q': '0.00039000', 'f': '2237936400', 'l': '2237936400', 'T': '1669261702259', 'm': True, 'M': True}",1669261702259,2022-11-24T03:48:22.259Z,BTC/USDT,1917340256,,,sell,taker,16710.5,0.00039,6.517095,,[]
1462,"{'a': '1917340257', 'p': '16711.25000000', 'q': '0.01197000', 'f': '2237936401', 'l': '2237936401', 'T': '1669261702427', 'm': False, 'M': True}",1669261702427,2022-11-24T03:48:22.427Z,BTC/USDT,1917340257,,,buy,taker,16711.25,0.01197,200.0336625,,[]
1463,"{'a': '1917340258', 'p': '16711.23000000', 'q': '0.06575000', 'f': '2237936402', 'l': '2237936402', 'T': '1669261702486', 'm': False, 'M': True}",1669261702486,2022-11-24T03:48:22.486Z,BTC/USDT,1917340258,,,buy,taker,16711.23,0.06575,1098.7633725,,[]
1464,"{'a': '1917340259', 'p': '16711.24000000', 'q': '0.03621000', 'f': '2237936403', 'l': '2237936404', 'T': '1669261702486', 'm': False, 'M': True}",1669261702486,2022-11-24T03:48:22.486Z,BTC/USDT,1917340259,,,buy,taker,16711.24,0.03621,605.1140004,,[]
1465,"{'a': '1917340260', 'p': '16711.28000000', 'q': '0.00551000', 'f': '2237936405', 'l': '2237936405', 'T': '1669261702486', 'm': False, 'M': True}",1669261702486,2022-11-24T03:48:22.486Z,BTC/USDT,1917340260,,,buy,taker,16711.28,0.00551,92.0791528,,[]
1466,"{'a': '1917340261', 'p': '16711.34000000', 'q': '0.00669000', 'f': '2237936406', 'l': '2237936407', 'T': '1669261702486', 'm': False, 'M': True}",1669261702486,2022-11-24T03:48:22.486Z,BTC/USDT,1917340261,,,buy,taker,16711.34,0.00669,111.7988646,,[]
1467,"{'a': '1917340262', 'p': '16711.37000000', 'q': '0.00025000', 'f': '2237936408', 'l': '2237936408', 'T': '1669261702486', 'm': False, 'M': True}",1669261702486,2022-11-24T03:48:22.486Z,BTC/USDT,1917340262,,,buy,taker,16711.37,0.00025,4.1778425,,[]
1468,"{'a': '1917340263', 'p': '16711.36000000', 'q': '0.00297000', 'f': '2237936409', 'l': '2237936409', 'T': '1669261702567', 'm': False, 'M': True}",1669261702567,2022-11-24T03:48:22.567Z,BTC/USDT,1917340263,,,buy,taker,16711.36,0.00297,49.6327392,,[]
1469,"{'a': '1917340264', 'p': '16711.37000000', 'q': '0.01375000', 'f': '2237936410', 'l': '2237936410', 'T': '1669261702567', 'm': False, 'M': True}",1669261702567,2022-11-24T03:48:22.567Z,BTC/USDT,1917340264,,,buy,taker,16711.37,0.01375,229.7813375,,[]
1470,"{'a': '1917340265', 'p': '16711.40000000', 'q': '0.01728000', 'f': '2237936411', 'l': '2237936411', 'T': '1669261702567', 'm': False, 'M': True}",1669261702567,2022-11-24T03:48:22.567Z,BTC/USDT,1917340265,,,buy,taker,16711.4,0.01728,288.772992,,[]
1471,"{'a': '1917340266', 'p': '16711.41000000', 'q': '0.01911000', 'f': '2237936412', 'l': '2237936412', 'T': '1669261702567', 'm': False, 'M': True}",1669261702567,2022-11-24T03:48:22.567Z,BTC/USDT,1917340266,,,buy,taker,16711.41,0.01911,319.3550451,,[]
1472,"{'a': '1917340267', 'p': '16711.36000000', 'q': '0.22864000', 'f': '2237936413', 'l': '2237936413', 'T': '1669261702609', 'm': False, 'M': True}",1669261702609,2022-11-24T03:48:22.609Z,BTC/USDT,1917340267,,,buy,taker,16711.36,0.22864,3820.8853504,,[]
1473,"{'a': '1917340268', 'p': '16711.36000000', 'q': '0.00948000', 'f': '2237936414', 'l': '2237936414', 'T': '1669261702633', 'm': False, 'M': True}",1669261702633,2022-11-24T03:48:22.633Z,BTC/USDT,1917340268,,,buy,taker,16711.36,0.00948,158.4236928,,[]
1474,"{'a': '1917340269', 'p': '16711.28000000', 'q': '0.01910000', 'f': '2237936415', 'l': '2237936415', 'T': '1669261702681', 'm': True, 'M': True}",1669261702681,2022-11-24T03:48:22.681Z,BTC/USDT,1917340269,,,sell,taker,16711.28,0.0191,319.185448,,[]
1475,"{'a': '1917340270', 'p': '16711.35000000', 'q': '0.15750000', 'f': '2237936416', 'l': '2237936416', 'T': '1669261702809', 'm': True, 'M': True}",1669261702809,2022-11-24T03:48:22.809Z,BTC/USDT,1917340270,,,sell,taker,16711.35,0.1575,2632.037625,,[]
1476,"{'a': '1917340271', 'p': '16711.35000000', 'q': '0.00450000', 'f': '2237936417', 'l': '2237936417', 'T': '1669261702816', 'm': True, 'M': True}",1669261702816,2022-11-24T03:48:22.816Z,BTC/USDT,1917340271,,,sell,taker,16711.35,0.0045,75.201075,,[]
1477,"{'a': '1917340272', 'p': '16711.36000000', 'q': '0.07031000', 'f': '2237936418', 'l': '2237936418', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340272,,,buy,taker,16711.36,0.07031,1174.9757216,,[]
1478,"{'a': '1917340273', 'p': '16711.43000000', 'q': '0.01120000', 'f': '2237936419', 'l': '2237936419', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340273,,,buy,taker,16711.43,0.0112,187.168016,,[]
1479,"{'a': '1917340274', 'p': '16711.44000000', 'q': '0.00750000', 'f': '2237936420', 'l': '2237936420', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340274,,,buy,taker,16711.44,0.0075,125.3358,,[]
1480,"{'a': '1917340275', 'p': '16711.45000000', 'q': '0.00068000', 'f': '2237936421', 'l': '2237936421', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340275,,,buy,taker,16711.45,0.00068,11.363786,,[]
1481,"{'a': '1917340276', 'p': '16711.50000000', 'q': '0.00619000', 'f': '2237936422', 'l': '2237936422', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340276,,,buy,taker,16711.5,0.00619,103.444185,,[]
1482,"{'a': '1917340277', 'p': '16711.56000000', 'q': '0.00499000', 'f': '2237936423', 'l': '2237936423', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340277,,,buy,taker,16711.56,0.00499,83.3906844,,[]
1483,"{'a': '1917340278', 'p': '16711.57000000', 'q': '0.00061000', 'f': '2237936424', 'l': '2237936424', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340278,,,buy,taker,16711.57,0.00061,10.1940577,,[]
1484,"{'a': '1917340279', 'p': '16711.62000000', 'q': '0.00299000', 'f': '2237936425', 'l': '2237936425', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340279,,,buy,taker,16711.62,0.00299,49.9677438,,[]
1485,"{'a': '1917340280', 'p': '16711.63000000', 'q': '0.01140000', 'f': '2237936426', 'l': '2237936427', 'T': '1669261702818', 'm': False, 'M': True}",1669261702818,2022-11-24T03:48:22.818Z,BTC/USDT,1917340280,,,buy,taker,16711.63,0.0114,190.512582,,[]
1486,"{'a': '1917340281', 'p': '16711.35000000', 'q': '0.14688000', 'f': '2237936428', 'l': '2237936428', 'T': '1669261702824', 'm': True, 'M': True}",1669261702824,2022-11-24T03:48:22.824Z,BTC/USDT,1917340281,,,sell,taker,16711.35,0.14688,2454.563088,,[]
1487,"{'a': '1917340282', 'p': '16711.43000000', 'q': '0.00816000', 'f': '2237936429', 'l': '2237936429', 'T': '1669261702846', 'm': False, 'M': True}",1669261702846,2022-11-24T03:48:22.846Z,BTC/USDT,1917340282,,,buy,taker,16711.43,0.00816,136.3652688,,[]
1488,"{'a': '1917340283', 'p': '16711.65000000', 'q': '0.01979000', 'f': '2237936430', 'l': '2237936431', 'T': '1669261702862', 'm': False, 'M': True}",1669261702862,2022-11-24T03:48:22.862Z,BTC/USDT,1917340283,,,buy,taker,16711.65,0.01979,330.7235535,,[]
1489,"{'a': '1917340284', 'p': '16711.67000000', 'q': '0.02630000', 'f': '2237936432', 'l': '2237936433', 'T': '1669261702878', 'm': False, 'M': True}",1669261702878,2022-11-24T03:48:22.878Z,BTC/USDT,1917340284,,,buy,taker,16711.67,0.0263,439.516921,,[]
1490,"{'a': '1917340285', 'p': '16711.37000000', 'q': '0.00460000', 'f': '2237936434', 'l': '2237936434', 'T': '1669261702936', 'm': True, 'M': True}",1669261702936,2022-11-24T03:48:22.936Z,BTC/USDT,1917340285,,,sell,taker,16711.37,0.0046,76.872302,,[]
1491,"{'a': '1917340286', 'p': '16711.73000000', 'q': '0.00206000', 'f': '2237936435', 'l': '2237936435', 'T': '1669261703112', 'm': False, 'M': True}",1669261703112,2022-11-24T03:48:23.112Z,BTC/USDT,1917340286,,,buy,taker,16711.73,0.00206,34.4261638,,[]
1492,"{'a': '1917340287', 'p': '16711.73000000', 'q': '0.00590000', 'f': '2237936436', 'l': '2237936437', 'T': '1669261703126', 'm': False, 'M': True}",1669261703126,2022-11-24T03:48:23.126Z,BTC/USDT,1917340287,,,buy,taker,16711.73,0.0059,98.599207,,[]
1493,"{'a': '1917340288', 'p': '16711.73000000', 'q': '0.00404000', 'f': '2237936438', 'l': '2237936438', 'T': '1669261703234', 'm': False, 'M': True}",1669261703234,2022-11-24T03:48:23.234Z,BTC/USDT,1917340288,,,buy,taker,16711.73,0.00404,67.5153892,,[]
1494,"{'a': '1917340289', 'p': '16711.77000000', 'q': '0.00458000', 'f': '2237936439', 'l': '2237936439', 'T': '1669261703234', 'm': False, 'M': True}",1669261703234,2022-11-24T03:48:23.234Z,BTC/USDT,1917340289,,,buy,taker,16711.77,0.00458,76.5399066,,[]
1495,"{'a': '1917340290', 'p': '16711.79000000', 'q': '0.00540000', 'f': '2237936440', 'l': '2237936440', 'T': '1669261703328', 'm': False, 'M': True}",1669261703328,2022-11-24T03:48:23.328Z,BTC/USDT,1917340290,,,buy,taker,16711.79,0.0054,90.243666,,[]
1496,"{'a': '1917340291', 'p': '16711.80000000', 'q': '0.00278000', 'f': '2237936441', 'l': '2237936441', 'T': '1669261703328', 'm': False, 'M': True}",1669261703328,2022-11-24T03:48:23.328Z,BTC/USDT,1917340291,,,buy,taker,16711.8,0.00278,46.458804,,[]
1497,"{'a': '1917340292', 'p': '16711.64000000', 'q': '0.00120000', 'f': '2237936442', 'l': '2237936442', 'T': '1669261703475', 'm': True, 'M': True}",1669261703475,2022-11-24T03:48:23.475Z,BTC/USDT,1917340292,,,sell,taker,16711.64,0.0012,20.053968,,[]
1498,"{'a': '1917340293', 'p': '16711.64000000', 'q': '0.00331000', 'f': '2237936443', 'l': '2237936443', 'T': '1669261703519', 'm': True, 'M': True}",1669261703519,2022-11-24T03:48:23.519Z,BTC/USDT,1917340293,,,sell,taker,16711.64,0.00331,55.3155284,,[]
1499,"{'a': '1917340294', 'p': '16711.80000000', 'q': '0.00747000', 'f': '2237936444', 'l': '2237936445', 'T': '1669261703536', 'm': False, 'M': True}",1669261703536,2022-11-24T03:48:23.536Z,BTC/USDT,1917340294,,,buy,taker,16711.8,0.00747,124.837146,,[]
1500,"{'a': '1917340295', 'p': '16711.80000000', 'q': '0.00175000', 'f': '2237936446', 'l': '2237936446', 'T': '1669261703551', 'm': False, 'M': True}",1669261703551,2022-11-24T03:48:23.551Z,BTC/USDT,1917340295,,,buy,taker,16711.8,0.00175,29.24565,,[]
1501,"{'a': '1917340296', 'p': '16711.81000000', 'q': '0.00600000', 'f': '2237936447', 'l': '2237936447', 'T': '1669261703551', 'm': False, 'M': True}",1669261703551,2022-11-24T03:48:23.551Z,BTC/USDT,1917340296,,,buy,taker,16711.81,0.006,100.27086,,[]
1502,"{'a': '1917340297', 'p': '16711.83000000', 'q': '0.00003000', 'f': '2237936448', 'l': '2237936448', 'T': '1669261703551', 'm': False, 'M': True}",1669261703551,2022-11-24T03:48:23.551Z,BTC/USDT,1917340297,,,buy,taker,16711.83,3e-05,0.5013549,,[]
1503,"{'a': '1917340298', 'p': '16711.83000000', 'q': '0.00637000', 'f': '2237936449', 'l': '2237936449', 'T': '1669261703551', 'm': False, 'M': True}",1669261703551,2022-11-24T03:48:23.551Z,BTC/USDT,1917340298,,,buy,taker,16711.83,0.00637,106.4543571,,[]
1504,"{'a': '1917340299', 'p': '16711.85000000', 'q': '0.00485000', 'f': '2237936450', 'l': '2237936450', 'T': '1669261703551', 'm': False, 'M': True}",1669261703551,2022-11-24T03:48:23.551Z,BTC/USDT,1917340299,,,buy,taker,16711.85,0.00485,81.0524725,,[]
1505,"{'a': '1917340300', 'p': '16711.85000000', 'q': '0.01103000', 'f': '2237936451', 'l': '2237936452', 'T': '1669261703552', 'm': False, 'M': True}",1669261703552,2022-11-24T03:48:23.552Z,BTC/USDT,1917340300,,,buy,taker,16711.85,0.01103,184.3317055,,[]
1506,"{'a': '1917340301', 'p': '16711.79000000', 'q': '0.01103000', 'f': '2237936453', 'l': '2237936453', 'T': '1669261703555', 'm': True, 'M': True}",1669261703555,2022-11-24T03:48:23.555Z,BTC/USDT,1917340301,,,sell,taker,16711.79,0.01103,184.3310437,,[]
1507,"{'a': '1917340302', 'p': '16711.64000000', 'q': '0.00149000', 'f': '2237936454', 'l': '2237936454', 'T': '1669261703605', 'm': True, 'M': True}",1669261703605,2022-11-24T03:48:23.605Z,BTC/USDT,1917340302,,,sell,taker,16711.64,0.00149,24.9003436,,[]
1508,"{'a': '1917340303', 'p': '16711.37000000', 'q': '0.00451000', 'f': '2237936455', 'l': '2237936455', 'T': '1669261703605', 'm': True, 'M': True}",1669261703605,2022-11-24T03:48:23.605Z,BTC/USDT,1917340303,,,sell,taker,16711.37,0.00451,75.3682787,,[]
1509,"{'a': '1917340304', 'p': '16711.69000000', 'q': '0.00682000', 'f': '2237936456', 'l': '2237936456', 'T': '1669261703659', 'm': True, 'M': True}",1669261703659,2022-11-24T03:48:23.659Z,BTC/USDT,1917340304,,,sell,taker,16711.69,0.00682,113.9737258,,[]
1510,"{'a': '1917340305', 'p': '16711.69000000', 'q': '0.00500000', 'f': '2237936457', 'l': '2237936457', 'T': '1669261703679', 'm': True, 'M': True}",1669261703679,2022-11-24T03:48:23.679Z,BTC/USDT,1917340305,,,sell,taker,16711.69,0.005,83.55845,,[]
1511,"{'a': '1917340306', 'p': '16711.44000000', 'q': '0.00061000', 'f': '2237936458', 'l': '2237936458', 'T': '1669261703682', 'm': True, 'M': True}",1669261703682,2022-11-24T03:48:23.682Z,BTC/USDT,1917340306,,,sell,taker,16711.44,0.00061,10.1939784,,[]
1512,"{'a': '1917340307', 'p': '16711.38000000', 'q': '0.02479000', 'f': '2237936459', 'l': '2237936459', 'T': '1669261703682', 'm': True, 'M': True}",1669261703682,2022-11-24T03:48:23.682Z,BTC/USDT,1917340307,,,sell,taker,16711.38,0.02479,414.2751102,,[]
1513,"{'a': '1917340308', 'p': '16711.38000000', 'q': '0.00530000', 'f': '2237936460', 'l': '2237936460', 'T': '1669261703701', 'm': True, 'M': True}",1669261703701,2022-11-24T03:48:23.701Z,BTC/USDT,1917340308,,,sell,taker,16711.38,0.0053,88.570314,,[]
1514,"{'a': '1917340309', 'p': '16711.38000000', 'q': '0.04844000', 'f': '2237936461', 'l': '2237936461', 'T': '1669261703717', 'm': True, 'M': True}",1669261703717,2022-11-24T03:48:23.717Z,BTC/USDT,1917340309,,,sell,taker,16711.38,0.04844,809.4992472,,[]
1515,"{'a': '1917340310', 'p': '16711.38000000', 'q': '0.00530000', 'f': '2237936462', 'l': '2237936462', 'T': '1669261703719', 'm': True, 'M': True}",1669261703719,2022-11-24T03:48:23.719Z,BTC/USDT,1917340310,,,sell,taker,16711.38,0.0053,88.570314,,[]
1516,"{'a': '1917340311', 'p': '16711.37000000', 'q': '0.02997000', 'f': '2237936463', 'l': '2237936463', 'T': '1669261703719', 'm': True, 'M': True}",1669261703719,2022-11-24T03:48:23.719Z,BTC/USDT,1917340311,,,sell,taker,16711.37,0.02997,500.8397589,,[]
1517,"{'a': '1917340312', 'p': '16711.39000000', 'q': '0.02688000', 'f': '2237936464', 'l': '2237936464', 'T': '1669261703833', 'm': True, 'M': True}",1669261703833,2022-11-24T03:48:23.833Z,BTC/USDT,1917340312,,,sell,taker,16711.39,0.02688,449.2021632,,[]
1518,"{'a': '1917340313', 'p': '16711.50000000', 'q': '0.00534000', 'f': '2237936465', 'l': '2237936465', 'T': '1669261703841', 'm': False, 'M': True}",1669261703841,2022-11-24T03:48:23.841Z,BTC/USDT,1917340313,,,buy,taker,16711.5,0.00534,89.23941,,[]
1519,"{'a': '1917340314', 'p': '16710.86000000', 'q': '0.05854000', 'f': '2237936466', 'l': '2237936467', 'T': '1669261703886', 'm': True, 'M': True}",1669261703886,2022-11-24T03:48:23.886Z,BTC/USDT,1917340314,,,sell,taker,16710.86,0.05854,978.2537444,,[]
1520,"{'a': '1917340315', 'p': '16710.85000000', 'q': '0.01713000', 'f': '2237936468', 'l': '2237936468', 'T': '1669261703886', 'm': True, 'M': True}",1669261703886,2022-11-24T03:48:23.886Z,BTC/USDT,1917340315,,,sell,taker,16710.85,0.01713,286.2568605,,[]
1521,"{'a': '1917340316', 'p': '16710.78000000', 'q': '0.01472000', 'f': '2237936469', 'l': '2237936469', 'T': '1669261703886', 'm': True, 'M': True}",1669261703886,2022-11-24T03:48:23.886Z,BTC/USDT,1917340316,,,sell,taker,16710.78,0.01472,245.9826816,,[]
1522,"{'a': '1917340317', 'p': '16710.77000000', 'q': '0.05094000', 'f': '2237936470', 'l': '2237936471', 'T': '1669261703886', 'm': True, 'M': True}",1669261703886,2022-11-24T03:48:23.886Z,BTC/USDT,1917340317,,,sell,taker,16710.77,0.05094,851.2466238,,[]
1523,"{'a': '1917340318', 'p': '16711.53000000', 'q': '0.00600000', 'f': '2237936472', 'l': '2237936472', 'T': '1669261703899', 'm': True, 'M': True}",1669261703899,2022-11-24T03:48:23.899Z,BTC/USDT,1917340318,,,sell,taker,16711.53,0.006,100.26918,,[]
1524,"{'a': '1917340319', 'p': '16710.71000000', 'q': '0.00431000', 'f': '2237936473', 'l': '2237936473', 'T': '1669261704039', 'm': True, 'M': True}",1669261704039,2022-11-24T03:48:24.039Z,BTC/USDT,1917340319,,,sell,taker,16710.71,0.00431,72.0231601,,[]
1525,"{'a': '1917340320', 'p': '16711.34000000', 'q': '0.00100000', 'f': '2237936474', 'l': '2237936474', 'T': '1669261704091', 'm': False, 'M': True}",1669261704091,2022-11-24T03:48:24.091Z,BTC/USDT,1917340320,,,buy,taker,16711.34,0.001,16.71134,,[]
1526,"{'a': '1917340321', 'p': '16711.33000000', 'q': '0.07772000', 'f': '2237936475', 'l': '2237936475', 'T': '1669261704141', 'm': False, 'M': True}",1669261704141,2022-11-24T03:48:24.141Z,BTC/USDT,1917340321,,,buy,taker,16711.33,0.07772,1298.8045676,,[]
1527,"{'a': '1917340322', 'p': '16711.34000000', 'q': '0.03900000', 'f': '2237936476', 'l': '2237936477', 'T': '1669261704141', 'm': False, 'M': True}",1669261704141,2022-11-24T03:48:24.141Z,BTC/USDT,1917340322,,,buy,taker,16711.34,0.039,651.74226,,[]
1528,"{'a': '1917340323', 'p': '16711.38000000', 'q': '0.04000000', 'f': '2237936478', 'l': '2237936479', 'T': '1669261704141', 'm': False, 'M': True}",1669261704141,2022-11-24T03:48:24.141Z,BTC/USDT,1917340323,,,buy,taker,16711.38,0.04,668.4552,,[]
1529,"{'a': '1917340324', 'p': '16711.42000000', 'q': '0.06044000', 'f': '2237936480', 'l': '2237936480', 'T': '1669261704141', 'm': False, 'M': True}",1669261704141,2022-11-24T03:48:24.141Z,BTC/USDT,1917340324,,,buy,taker,16711.42,0.06044,1010.0382248,,[]
1530,"{'a': '1917340325', 'p': '16711.13000000', 'q': '0.00600000', 'f': '2237936481', 'l': '2237936481', 'T': '1669261704346', 'm': True, 'M': True}",1669261704346,2022-11-24T03:48:24.346Z,BTC/USDT,1917340325,,,sell,taker,16711.13,0.006,100.26678,,[]
1531,"{'a': '1917340326', 'p': '16710.81000000', 'q': '0.00475000', 'f': '2237936482', 'l': '2237936482', 'T': '1669261704346', 'm': True, 'M': True}",1669261704346,2022-11-24T03:48:24.346Z,BTC/USDT,1917340326,,,sell,taker,16710.81,0.00475,79.3763475,,[]
1532,"{'a': '1917340327', 'p': '16711.58000000', 'q': '0.00219000', 'f': '2237936483', 'l': '2237936483', 'T': '1669261704399', 'm': False, 'M': True}",1669261704399,2022-11-24T03:48:24.399Z,BTC/USDT,1917340327,,,buy,taker,16711.58,0.00219,36.5983602,,[]
1533,"{'a': '1917340328', 'p': '16711.58000000', 'q': '0.00401000', 'f': '2237936484', 'l': '2237936484', 'T': '1669261704446', 'm': False, 'M': True}",1669261704446,2022-11-24T03:48:24.446Z,BTC/USDT,1917340328,,,buy,taker,16711.58,0.00401,67.0134358,,[]
1534,"{'a': '1917340329', 'p': '16710.84000000', 'q': '0.07772000', 'f': '2237936485', 'l': '2237936485', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340329,,,sell,taker,16710.84,0.07772,1298.7664848,,[]
1535,"{'a': '1917340330', 'p': '16710.83000000', 'q': '0.06993000', 'f': '2237936486', 'l': '2237936487', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340330,,,sell,taker,16710.83,0.06993,1168.5883419,,[]
1536,"{'a': '1917340331', 'p': '16710.79000000', 'q': '0.01063000', 'f': '2237936488', 'l': '2237936488', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340331,,,sell,taker,16710.79,0.01063,177.6356977,,[]
1537,"{'a': '1917340332', 'p': '16710.72000000', 'q': '0.00661000', 'f': '2237936489', 'l': '2237936490', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340332,,,sell,taker,16710.72,0.00661,110.4578592,,[]
1538,"{'a': '1917340333', 'p': '16710.70000000', 'q': '0.00068000', 'f': '2237936491', 'l': '2237936491', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340333,,,sell,taker,16710.7,0.00068,11.363276,,[]
1539,"{'a': '1917340334', 'p': '16710.69000000', 'q': '0.00667000', 'f': '2237936492', 'l': '2237936493', 'T': '1669261704464', 'm': True, 'M': True}",1669261704464,2022-11-24T03:48:24.464Z,BTC/USDT,1917340334,,,sell,taker,16710.69,0.00667,111.4603023,,[]
1540,"{'a': '1917340335', 'p': '16711.41000000', 'q': '0.04622000', 'f': '2237936494', 'l': '2237936494', 'T': '1669261704466', 'm': False, 'M': True}",1669261704466,2022-11-24T03:48:24.466Z,BTC/USDT,1917340335,,,buy,taker,16711.41,0.04622,772.4013702,,[]
1541,"{'a': '1917340336', 'p': '16711.07000000', 'q': '0.00155000', 'f': '2237936495', 'l': '2237936495', 'T': '1669261704508', 'm': False, 'M': True}",1669261704508,2022-11-24T03:48:24.508Z,BTC/USDT,1917340336,,,buy,taker,16711.07,0.00155,25.9021585,,[]
1542,"{'a': '1917340337', 'p': '16711.23000000', 'q': '0.00246000', 'f': '2237936496', 'l': '2237936496', 'T': '1669261704508', 'm': False, 'M': True}",1669261704508,2022-11-24T03:48:24.508Z,BTC/USDT,1917340337,,,buy,taker,16711.23,0.00246,41.1096258,,[]
1543,"{'a': '1917340338', 'p': '16710.98000000', 'q': '0.00154000', 'f': '2237936497', 'l': '2237936497', 'T': '1669261704570', 'm': False, 'M': True}",1669261704570,2022-11-24T03:48:24.570Z,BTC/USDT,1917340338,,,buy,taker,16710.98,0.00154,25.7349092,,[]
1544,"{'a': '1917340339', 'p': '16710.74000000', 'q': '0.00310000', 'f': '2237936498', 'l': '2237936498', 'T': '1669261704588', 'm': False, 'M': True}",1669261704588,2022-11-24T03:48:24.588Z,BTC/USDT,1917340339,,,buy,taker,16710.74,0.0031,51.803294,,[]
1545,"{'a': '1917340340', 'p': '16710.80000000', 'q': '0.00465000', 'f': '2237936499', 'l': '2237936499', 'T': '1669261704588', 'm': False, 'M': True}",1669261704588,2022-11-24T03:48:24.588Z,BTC/USDT,1917340340,,,buy,taker,16710.8,0.00465,77.70522,,[]
1546,"{'a': '1917340341', 'p': '16710.83000000', 'q': '0.00110000', 'f': '2237936500', 'l': '2237936500', 'T': '1669261704610', 'm': True, 'M': True}",1669261704610,2022-11-24T03:48:24.610Z,BTC/USDT,1917340341,,,sell,taker,16710.83,0.0011,18.381913,,[]
1547,"{'a': '1917340342', 'p': '16710.73000000', 'q': '0.00045000', 'f': '2237936501', 'l': '2237936501', 'T': '1669261704610', 'm': True, 'M': True}",1669261704610,2022-11-24T03:48:24.610Z,BTC/USDT,1917340342,,,sell,taker,16710.73,0.00045,7.5198285,,[]
1548,"{'a': '1917340343', 'p': '16710.73000000', 'q': '0.00155000', 'f': '2237936502', 'l': '2237936502', 'T': '1669261704620', 'm': True, 'M': True}",1669261704620,2022-11-24T03:48:24.620Z,BTC/USDT,1917340343,,,sell,taker,16710.73,0.00155,25.9016315,,[]
1549,"{'a': '1917340344', 'p': '16711.38000000', 'q': '0.00246000', 'f': '2237936503', 'l': '2237936503', 'T': '1669261704626', 'm': False, 'M': True}",1669261704626,2022-11-24T03:48:24.626Z,BTC/USDT,1917340344,,,buy,taker,16711.38,0.00246,41.1099948,,[]
1550,"{'a': '1917340345', 'p': '16711.13000000', 'q': '0.05149000', 'f': '2237936504', 'l': '2237936504', 'T': '1669261704796', 'm': False, 'M': True}",1669261704796,2022-11-24T03:48:24.796Z,BTC/USDT,1917340345,,,buy,taker,16711.13,0.05149,860.4560837,,[]
1551,"{'a': '1917340346', 'p': '16711.29000000', 'q': '0.00061000', 'f': '2237936505', 'l': '2237936505', 'T': '1669261704796', 'm': False, 'M': True}",1669261704796,2022-11-24T03:48:24.796Z,BTC/USDT,1917340346,,,buy,taker,16711.29,0.00061,10.1938869,,[]
